F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,
1.0,0.3125,0.007408405172413793,0.4095238095238095,0.505098354960589,-0.375,0.0,0.18695652173913044,525.3547619047619,1.0,1.0,
1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,1.0,1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,-1.0,
1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,-0.17647058823529413,0.2,
1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,-0.17647058823529413,0.2,
-1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,-0.17647058823529413,0.2,
1.0,0.6521739130434783,0.011939110536265049,0.4855072463768116,0.4148385966338594,0.30434782608695654,0.0,0.07282608695652174,474.34057971014494,-0.17647058823529413,0.2,
-1.0,0.6521739130434783,0.011939110536265049,0.4855072463768116,0.4148385966338594,0.30434782608695654,0.0,0.07282608695652174,474.34057971014494,-0.17647058823529413,0.2,
0.0,0.15384615384615385,0.01301775147928994,0.07142857142857142,0.00658887815481222,-0.5384615384615384,0.0,0.002173913043478261,482.32142857142856,-0.17647058823529413,-1.0,
-1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,-0.17647058823529413,-1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,-1.0,
1.0,0.3125,0.007408405172413793,0.4095238095238095,0.505098354960589,-0.375,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,-1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,-1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,-1.0,
1.0,0.2857142857142857,0.007037297677691767,0.4095238095238095,0.505098354960589,-0.42857142857142855,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,1.0,
-1.0,0.3333333333333333,0.007662835249042146,0.4095238095238095,0.505098354960589,-0.3333333333333333,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,-1.0,
1.0,0.3125,0.007408405172413793,0.4095238095238095,0.505098354960589,-0.375,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,1.0,
1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.17647058823529413,1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
-1.0,0.375,0.012335526315789474,0.4855072463768116,0.4148385966338594,-0.25,0.0,0.07282608695652174,474.34057971014494,-0.25925925925925924,-1.0,
-1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,-0.25925925925925924,-1.0,
-1.0,0.1875,0.03046875,0.4909090909090909,0.09164291047619308,-0.5625,0.0,0.029347826086956522,360.43636363636364,-0.25925925925925924,-1.0,
0.0,0.15384615384615385,0.01301775147928994,0.07142857142857142,0.00658887815481222,-0.5384615384615384,0.0,0.002173913043478261,482.32142857142856,-0.25925925925925924,-1.0,
0.0,0.0,0.0,0.2677165354330709,0.2019023072697935,-1.0,0.0,0.03695652173913044,473.87401574803147,-0.25925925925925924,-1.0,
0.3333333333333333,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.1111111111111111,
1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.1111111111111111,
0.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.1111111111111111,
0.3333333333333333,1.0,0.0,0.4095238095238095,0.505098354960589,1.0,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.1111111111111111,
-1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,-0.25925925925925924,0.1111111111111111,
0.3333333333333333,0.5882352941176471,0.00835222527144732,0.4095238095238095,0.505098354960589,0.17647058823529413,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.1111111111111111,
1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.1111111111111111,
0.0,0.11666666666666667,0.0035536398467432948,0.4095238095238095,0.505098354960589,-0.7166666666666667,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.1111111111111111,
-1.0,0.11666666666666667,0.0035536398467432948,0.4095238095238095,0.505098354960589,-0.7166666666666667,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.1111111111111111,
0.3333333333333333,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.42857142857142855,
1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.42857142857142855,
1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.42857142857142855,
0.3333333333333333,1.0,0.0,0.4095238095238095,0.505098354960589,1.0,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.42857142857142855,
-1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,-0.25925925925925924,0.42857142857142855,
0.3333333333333333,0.5882352941176471,0.00835222527144732,0.4095238095238095,0.505098354960589,0.17647058823529413,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.42857142857142855,
1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.42857142857142855,
0.3333333333333333,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.25,
1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.25,
1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.25,
0.3333333333333333,1.0,0.0,0.4095238095238095,0.505098354960589,1.0,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.25,
-1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,-0.25925925925925924,0.25,
0.3333333333333333,0.5882352941176471,0.00835222527144732,0.4095238095238095,0.505098354960589,0.17647058823529413,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.25,
1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.25,
0.0,0.09090909090909091,0.006357279084551812,0.2677165354330709,0.2019023072697935,-0.6363636363636364,0.0,0.03695652173913044,473.87401574803147,-0.25925925925925924,0.25,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
-1.0,0.0,0.0,0.07142857142857142,0.00658887815481222,0.0,0.0,0.002173913043478261,482.32142857142856,-0.25925925925925924,-1.0,
-1.0,0.0,0.0,0.4095238095238095,0.505098354960589,0.0,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
-1.0,0.0,0.0,0.4095238095238095,0.505098354960589,0.0,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
-1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.71875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
-1.0,0.0,0.0,0.4095238095238095,0.505098354960589,-0.3333333333333333,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
0.0,0.15384615384615385,0.01301775147928994,0.07142857142857142,0.00658887815481222,-0.5384615384615384,0.0,0.002173913043478261,482.32142857142856,-0.25925925925925924,-1.0,
-1.0,0.0,0.0,0.07142857142857142,0.00658887815481222,-0.6666666666666666,0.0,0.002173913043478261,482.32142857142856,-0.25925925925925924,-1.0,
-1.0,0.0,0.0,0.47058823529411764,0.2533280469050365,0.0,0.0,0.008695652173913044,347.8235294117647,-0.25925925925925924,-1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,-1.0,
-1.0,0.0,0.0,0.4855072463768116,0.4148385966338594,0.0,0.0,0.07282608695652174,474.34057971014494,-0.25925925925925924,-1.0,
0.3333333333333333,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.0,
1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.0,
-0.3333333333333333,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.6875,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.0,
0.3333333333333333,1.0,0.0,0.4095238095238095,0.505098354960589,1.0,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.0,
-1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,-0.25925925925925924,0.0,
0.3333333333333333,0.5882352941176471,0.00835222527144732,0.4095238095238095,0.505098354960589,0.17647058823529413,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.0,
1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.0,
-1.0,0.0,0.0,0.2677165354330709,0.2019023072697935,-1.0,0.0,0.03695652173913044,473.87401574803147,-0.25925925925925924,0.0,
-0.3333333333333333,0.11666666666666667,0.0035536398467432948,0.4095238095238095,0.505098354960589,-0.7166666666666667,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.0,
-0.3333333333333333,0.11666666666666667,0.0035536398467432948,0.4095238095238095,0.505098354960589,-0.7166666666666667,0.0,0.18695652173913044,525.3547619047619,-0.25925925925925924,0.0,
1.0,0.9090909090909091,0.0028498147620404685,0.4095238095238095,0.505098354960589,0.9090909090909091,0.0,0.18695652173913044,525.3547619047619,0.0,1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
0.0,0.0,0.0,0.4855072463768116,0.4148385966338594,-1.0,0.0,0.07282608695652174,474.34057971014494,-1.0,0.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,-1.0,-1.0,
-1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.11666666666666667,0.0035536398467432948,0.4095238095238095,0.505098354960589,-0.7166666666666667,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.11666666666666667,0.0035536398467432948,0.4095238095238095,0.505098354960589,-0.7166666666666667,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.11666666666666667,0.0035536398467432948,0.4095238095238095,0.505098354960589,-0.7166666666666667,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
0.0,0.19230769230769232,0.011948111060537097,0.2677165354330709,0.2019023072697935,-0.5769230769230769,0.0,0.03695652173913044,473.87401574803147,-0.7272727272727273,-1.0,
0.0,0.19230769230769232,0.011948111060537097,0.2677165354330709,0.2019023072697935,-0.5769230769230769,0.0,0.03695652173913044,473.87401574803147,-0.7272727272727273,-1.0,
-1.0,0.3333333333333333,0.007662835249042146,0.4095238095238095,0.505098354960589,-0.3333333333333333,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
-1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.71875,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
-1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.71875,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
-1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.71875,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
0.0,0.19230769230769232,0.011948111060537097,0.2677165354330709,0.2019023072697935,-0.5769230769230769,0.0,0.03695652173913044,473.87401574803147,-0.7272727272727273,-1.0,
-1.0,0.75,0.00646551724137931,0.4095238095238095,0.505098354960589,0.5,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-0.25,
1.0,0.1875,0.03046875,0.4909090909090909,0.09164291047619308,-0.5625,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,1.0,
1.0,0.1875,0.03046875,0.4909090909090909,0.09164291047619308,-0.5625,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,1.0,
-1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.71875,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
0.0,0.19230769230769232,0.011948111060537097,0.2677165354330709,0.2019023072697935,-0.5769230769230769,0.0,0.03695652173913044,473.87401574803147,-0.7272727272727273,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
0.0,0.1875,0.03046875,0.4909090909090909,0.09164291047619308,-0.5625,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,-0.25,
0.0,0.1875,0.03046875,0.4909090909090909,0.09164291047619308,-0.5625,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,-0.25,
1.0,0.2222222222222222,0.0345679012345679,0.4909090909090909,0.09164291047619308,-0.5555555555555556,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,-0.25,
1.0,0.2222222222222222,0.0345679012345679,0.4909090909090909,0.09164291047619308,-0.5555555555555556,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,-0.25,
-1.0,0.0,0.0,0.4095238095238095,0.505098354960589,-1.0,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-0.25,
-1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.71875,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
-1.0,0.2857142857142857,0.007037297677691767,0.4095238095238095,0.505098354960589,-0.42857142857142855,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
-1.0,0.1875,0.03046875,0.4909090909090909,0.09164291047619308,-0.5625,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,-1.0,
-1.0,0.1875,0.03046875,0.4909090909090909,0.09164291047619308,-0.5625,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,-1.0,
-1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.71875,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
0.0,0.19230769230769232,0.011948111060537097,0.2677165354330709,0.2019023072697935,-0.5769230769230769,0.0,0.03695652173913044,473.87401574803147,-0.7272727272727273,-1.0,
-1.0,0.2222222222222222,0.0345679012345679,0.4909090909090909,0.09164291047619308,-0.5555555555555556,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,-1.0,
-1.0,0.2222222222222222,0.0345679012345679,0.4909090909090909,0.09164291047619308,-0.5555555555555556,0.0,0.029347826086956522,360.43636363636364,-0.7272727272727273,-1.0,
-1.0,0.0,0.0,0.4095238095238095,0.505098354960589,-1.0,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
0.0,0.0,0.0,0.4095238095238095,0.505098354960589,-1.0,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
1.0,0.2857142857142857,0.007037297677691767,0.4095238095238095,0.505098354960589,-0.42857142857142855,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,0.0,
-1.0,0.0,0.0,0.07142857142857142,0.00658887815481222,-1.0,0.0,0.002173913043478261,482.32142857142856,-0.7272727272727273,-1.0,
0.0,0.09090909090909091,0.006357279084551812,0.2677165354330709,0.2019023072697935,-0.6363636363636364,0.0,0.03695652173913044,473.87401574803147,-0.7272727272727273,-1.0,
-1.0,0.0,0.0,0.07142857142857142,0.00658887815481222,-1.0,0.0,0.002173913043478261,482.32142857142856,-0.7272727272727273,-1.0,
0.0,0.09090909090909091,0.006357279084551812,0.2677165354330709,0.2019023072697935,-0.6363636363636364,0.0,0.03695652173913044,473.87401574803147,-0.7272727272727273,-1.0,
-1.0,0.0,0.0,0.4095238095238095,0.505098354960589,-1.0,0.0,0.18695652173913044,525.3547619047619,-0.7272727272727273,-1.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
0.0,0.4,0.01846153846153846,0.2677165354330709,0.2019023072697935,-0.2,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
-1.0,0.3888888888888889,0.11882716049382717,0.4158415841584158,9.507671384947108E-5,-0.2222222222222222,0.0,0.04565217391304348,407.48514851485146,-1.0,-1.0,
1.0,0.1956521739130435,0.00542663450883254,0.4095238095238095,0.505098354960589,-0.4782608695652174,0.0,0.18695652173913044,525.3547619047619,1.0,1.0,
1.0,0.3333333333333333,0.017094017094017096,0.2677165354330709,0.2019023072697935,-0.3333333333333333,0.0,0.03695652173913044,473.87401574803147,1.0,1.0,
1.0,0.42168674698795183,0.12193351720133547,0.4158415841584158,9.507671384947108E-5,-0.1566265060240964,0.0,0.04565217391304348,407.48514851485146,1.0,1.0,
-1.0,0.5573770491803278,0.012984624959334645,0.4855072463768116,0.4148385966338594,0.11475409836065574,0.0,0.07282608695652174,474.34057971014494,-0.75,-1.0,
-1.0,0.5573770491803278,0.012984624959334645,0.4855072463768116,0.4148385966338594,0.11475409836065574,0.0,0.07282608695652174,474.34057971014494,-0.75,-1.0,
-1.0,0.5573770491803278,0.012984624959334645,0.4855072463768116,0.4148385966338594,0.11475409836065574,0.0,0.07282608695652174,474.34057971014494,-0.75,-1.0,
-1.0,0.5573770491803278,0.012984624959334645,0.4855072463768116,0.4148385966338594,0.11475409836065574,0.0,0.07282608695652174,474.34057971014494,-0.75,-1.0,
1.0,0.84375,0.004546066810344827,0.4095238095238095,0.505098354960589,0.71875,0.0,0.18695652173913044,525.3547619047619,-0.75,-0.3333333333333333,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.75,-0.3333333333333333,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-0.75,-0.3333333333333333,
-1.0,0.5573770491803278,0.012984624959334645,0.4855072463768116,0.4148385966338594,0.11475409836065574,0.0,0.07282608695652174,474.34057971014494,-0.75,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
-1.0,0.25287356321839083,0.006514776698056046,0.4095238095238095,0.505098354960589,-0.4942528735632184,0.0,0.18695652173913044,525.3547619047619,-1.0,-1.0,
